,GEOID,perc_black,perc_hispanic,perc_asian,m_age,perc_male,perc_female
445,14000US36047014700,0.0374331550802139,0.4255793226381462,0.4255793226381462,29.3,0.5196078431372549,0.4803921568627451
446,14000US36047014800,0.0,0.008130081300813009,0.008130081300813009,45.4,0.4870657797487066,0.5129342202512934
447,14000US36047014900,0.03861611043159182,0.183644941464267,0.183644941464267,35.2,0.47073213349641796,0.529267866503582
448,14000US36047015000,0.0012048192771084338,0.045180722891566265,0.045180722891566265,46.4,0.4536144578313253,0.5463855421686747
449,14000US36047015100,0.03480220330495744,0.17801702553830745,0.17801702553830745,34.5,0.43490235353029544,0.5650976464697045
450,14000US36047015200,0.013872832369942197,0.08362235067437379,0.08362235067437379,40.6,0.5132947976878612,0.4867052023121387
451,14000US36047015300,0.04812650395324854,0.10106565830182193,0.10106565830182193,36.9,0.4668270883465108,0.5331729116534891
452,14000US36047015400,,,,,,
453,14000US36047015500,0.07412435514526201,0.03556882975834917,0.03556882975834917,35.1,0.4922617431441759,0.5077382568558241
454,14000US36047015700,0.010006822833750284,0.05640209233568342,0.05640209233568342,34.7,0.4614509893108938,0.5385490106891062
455,14000US36047015900,0.07944832944832945,0.06818181818181818,0.06818181818181818,39.1,0.5015540015540015,0.49844599844599846
456,14000US36047016000,0.04507361268403171,0.2509626274065685,0.2509626274065685,38.6,0.46885617214043035,0.5311438278595696
457,14000US36047016100,0.12946005683612252,0.11746131986106725,0.11746131986106725,37.1,0.5276286706662456,0.47237132933375436
458,14000US36047016200,0.037296037296037296,0.13597513597513597,0.13597513597513597,38.9,0.5481740481740481,0.4518259518259518
459,14000US36047016300,0.2218954248366013,0.07026143790849673,0.07026143790849673,36.2,0.50359477124183,0.49640522875816995
460,14000US36047016400,0.04799107142857143,0.3392857142857143,0.3392857142857143,20.9,0.640625,0.359375
461,14000US36047016500,0.031216743526073076,0.08389499822632139,0.08389499822632139,38.2,0.49645264278112805,0.5035473572188719
462,14000US36047016600,0.0,0.12103617686467173,0.12103617686467173,37.8,0.4707458686913801,0.5292541313086199
463,14000US36047016700,0.017792155276991507,0.12737565709664375,0.12737565709664375,38.1,0.5157703194500607,0.48422968054993937
464,14000US36047016800,0.04756242568370987,0.025564803804994055,0.025564803804994055,43.1,0.5273483947681332,0.47265160523186683
465,14000US36047016900,0.03874458874458874,0.16948051948051948,0.16948051948051948,36.0,0.4818181818181818,0.5181818181818182
466,14000US36047017000,0.0,0.1309207025013305,0.1309207025013305,42.1,0.5119744544970729,0.4880255455029271
467,14000US36047017100,0.017141416687673303,0.06780942777917821,0.06780942777917821,37.0,0.49760524325686917,0.5023947567431308
468,14000US36047017200,0.02534730684864733,0.1418474287106995,0.1418474287106995,38.9,0.5240068242749207,0.4759931757250792
469,14000US36047017400,0.0,0.10852713178294573,0.10852713178294573,42.5,0.5213178294573644,0.4786821705426357
470,14000US36047017500,,,,,,
471,14000US36047017600,0.006369426751592357,0.21019108280254778,0.21019108280254778,37.4,0.5241128298453139,0.47588717015468607
472,14000US36047017700,,,,,,
473,14000US36047017800,0.009708737864077669,0.23592233009708738,0.23592233009708738,33.1,0.484789644012945,0.515210355987055
474,14000US36047017900,0.5225246363209761,0.20272172688878462,0.20272172688878462,37.8,0.44345377756921633,0.5565462224307837
475,14000US36047018000,0.0,0.2237934214571165,0.2237934214571165,37.0,0.5650169074700276,0.43498309252997236
476,14000US36047018100,0.2,0.15637393767705382,0.15637393767705382,36.3,0.4776203966005666,0.5223796033994335
477,14000US36047018200,0.012119328775637041,0.18862647607209446,0.18862647607209446,36.1,0.4978247358607831,0.5021752641392169
478,14000US36047018300,0.1907749077490775,0.12841328413284134,0.12841328413284134,33.9,0.4708487084870849,0.5291512915129152
479,14000US36047018400,0.01762313601446001,0.02666064166290104,0.02666064166290104,43.2,0.5065521915951198,0.49344780840488023
480,14000US36047018501,0.5680604982206405,0.2778024911032028,0.2778024911032028,27.7,0.4072508896797153,0.5927491103202847
481,14000US36047018600,0.010638297872340425,0.06753006475485661,0.06753006475485661,41.2,0.4976873265494912,0.5023126734505088
482,14000US36047018700,0.25315656565656564,0.26641414141414144,0.26641414141414144,32.1,0.4930555555555556,0.5069444444444444
483,14000US36047018800,0.003728813559322034,0.08576271186440677,0.08576271186440677,35.7,0.47220338983050847,0.5277966101694915
484,14000US36047019000,0.004896421845574388,0.2992467043314501,0.2992467043314501,33.4,0.5129943502824859,0.48700564971751414
485,14000US36047019100,0.24606780845858092,0.2869626004893394,0.2869626004893394,29.9,0.47396015379238027,0.5260398462076197
486,14000US36047019200,0.0015318627450980392,0.13388480392156862,0.13388480392156862,31.7,0.5174632352941176,0.48253676470588236
487,14000US36047019300,0.4107591754650578,0.14412602647896766,0.14412602647896766,27.6,0.4115971174794704,0.5884028825205295
488,14000US36047019400,0.017793594306049824,0.133041335888311,0.133041335888311,35.2,0.5184779633178209,0.481522036682179
489,14000US36047019500,0.3246623311655828,0.18084042021010505,0.18084042021010505,35.8,0.5510255127563782,0.4489744872436218
490,14000US36047019600,0.0027979854504756574,0.2258906920350681,0.2258906920350681,33.9,0.5515761984704346,0.4484238015295654
491,14000US36047019700,0.35842293906810035,0.06660692951015532,0.06660692951015532,41.4,0.5331541218637993,0.4668458781362007
492,14000US36047019800,0.005780346820809248,0.03310562270099842,0.03310562270099842,43.9,0.45612191276931163,0.5438780872306884
493,14000US36047019900,0.3412173913043478,0.09634782608695652,0.09634782608695652,35.6,0.4751304347826087,0.5248695652173913
494,14000US36047020000,0.0,0.22410632447296058,0.22410632447296058,42.5,0.44958753437213567,0.5504124656278644
495,14000US36047020100,0.40272679601468275,0.10513896171997902,0.10513896171997902,33.9,0.4318300996329313,0.5681699003670687
496,14000US36047020200,0.0,0.05002526528549773,0.05002526528549773,41.8,0.44163719050025263,0.5583628094997474
497,14000US36047020300,0.2518472906403941,0.07573891625615764,0.07573891625615764,32.1,0.45874384236453203,0.541256157635468
498,14000US36047020400,0.0,0.012439156300703082,0.012439156300703082,44.4,0.4451054624121147,0.5548945375878853
499,14000US36047020500,0.2736680720582599,0.05174396320429283,0.05174396320429283,33.0,0.4982752012265236,0.5017247987734764
500,14000US36047020600,0.007276905400229797,0.07353504404442743,0.07353504404442743,40.6,0.534278054385293,0.46572194561470703
501,14000US36047020700,0.23830077237619263,0.1392548841435711,0.1392548841435711,37.6,0.4661517492049069,0.5338482507950931
502,14000US36047020800,0.005391690453536315,0.0520139549635268,0.0520139549635268,36.6,0.4652711703139867,0.5347288296860133
503,14000US36047021000,0.00607843137254902,0.10647058823529412,0.10647058823529412,38.7,0.5370588235294118,0.46294117647058824
504,14000US36047021100,0.4728867623604466,0.2679425837320574,0.2679425837320574,34.1,0.6076555023923444,0.3923444976076555
505,14000US36047021200,0.0,0.03352826510721248,0.03352826510721248,33.5,0.47914230019493176,0.5208576998050682
506,14000US36047021300,0.765173903159809,0.033416685610365995,0.033416685610365995,36.2,0.44873834962491477,0.5512616503750852
507,14000US36047021400,0.0,0.07118122354751828,0.07118122354751828,26.4,0.49365140438630245,0.5063485956136976
508,14000US36047021500,0.3928438315318673,0.12374207976146105,0.12374207976146105,36.3,0.4849049571375326,0.5150950428624674
509,14000US36047021600,0.0,0.05843230403800475,0.05843230403800475,24.5,0.5052256532066508,0.4947743467933492
510,14000US36047021700,0.503601108033241,0.07645429362880886,0.07645429362880886,33.2,0.45457063711911355,0.5454293628808864
511,14000US36047021800,0.004967602591792656,0.06825053995680345,0.06825053995680345,18.9,0.48898488120950323,0.5110151187904968
512,14000US36047021900,0.6259403372243839,0.10428015564202335,0.10428015564202335,31.9,0.482230869001297,0.517769130998703
513,14000US36047022000,0.001,0.0686,0.0686,21.4,0.514,0.486
514,14000US36047022100,0.4952956989247312,0.19063620071684587,0.19063620071684587,33.0,0.5190412186379928,0.48095878136200715
515,14000US36047022200,0.0029076269290986357,0.12726459405054796,0.12726459405054796,23.2,0.5133079847908745,0.4866920152091255
516,14000US36047022400,0.0014858841010401188,0.23509988443123658,0.23509988443123658,21.0,0.5030543173188047,0.4969456826811953
517,14000US36047022600,0.004952538175815105,0.5451919108543128,0.5451919108543128,29.9,0.5336359884440776,0.4663640115559224
518,14000US36047022700,0.5917657291968687,0.13221223543055957,0.13221223543055957,34.2,0.49637576109017106,0.5036242389098289
519,14000US36047022800,0.01650811415780638,0.22411863458310016,0.22411863458310016,21.1,0.5579182988248461,0.4420817011751539
520,14000US36047022900,0.5703980764092974,0.0780122896072669,0.0780122896072669,31.8,0.4584557841303767,0.5415442158696233
521,14000US36047023000,0.014241633040588654,0.19867078091621174,0.19867078091621174,25.0,0.512461428910515,0.48753857108948495
522,14000US36047023100,0.3666278392545137,0.0629004076878276,0.0629004076878276,29.6,0.5139778683750728,0.4860221316249272
523,14000US36047023200,0.0,0.10061869098013676,0.10061869098013676,22.4,0.5068381634646695,0.4931618365353305
524,14000US36047023300,0.5404335139641517,0.1704877032096707,0.1704877032096707,31.2,0.4326802834514381,0.567319716548562
525,14000US36047023400,0.0,0.004401247019988997,0.004401247019988997,21.5,0.4934898221162663,0.5065101778837338
526,14000US36047023500,0.1607059916395727,0.2203901532745007,0.2203901532745007,24.3,0.45610775661867164,0.5438922433813284
527,14000US36047023600,0.0014625228519195613,0.028884826325411336,0.028884826325411336,23.1,0.510237659963437,0.48976234003656305
528,14000US36047023800,0.0,0.054475641948644106,0.054475641948644106,26.7,0.5238780897528198,0.4761219102471802
529,14000US36047024000,0.008369147251752997,0.04297670210359647,0.04297670210359647,25.3,0.5161728115810903,0.48382718841890976
530,14000US36047024100,0.2830645161290323,0.22903225806451613,0.22903225806451613,32.6,0.49959677419354837,0.5004032258064516
531,14000US36047024200,0.006130790190735695,0.04700272479564033,0.04700272479564033,26.9,0.5003405994550408,0.4996594005449591
532,14000US36047024300,0.5894711992445704,0.13267233238904627,0.13267233238904627,36.3,0.4749763928234183,0.5250236071765817
533,14000US36047024400,0.0036900369003690036,0.18081180811808117,0.18081180811808117,27.7,0.4720408742548964,0.5279591257451036
534,14000US36047024500,0.7436293436293436,0.036808236808236805,0.036808236808236805,34.7,0.4839124839124839,0.5160875160875161
535,14000US36047024600,0.00563063063063063,0.057432432432432436,0.057432432432432436,30.5,0.5129504504504504,0.48704954954954954
536,14000US36047024700,0.6863431715857929,0.0815407703851926,0.0815407703851926,34.1,0.4197098549274637,0.5802901450725363
537,14000US36047024800,0.01423611111111111,0.22256944444444443,0.22256944444444443,31.3,0.4388888888888889,0.5611111111111111
538,14000US36047024900,0.7645990137555152,0.03140410070075266,0.03140410070075266,34.5,0.5764339475733194,0.4235660524266805
539,14000US36047025000,0.0012698412698412698,0.08317460317460318,0.08317460317460318,42.5,0.4692063492063492,0.5307936507936508
540,14000US36047025100,0.7457002457002457,0.09705159705159705,0.09705159705159705,33.9,0.4858722358722359,0.5141277641277642
541,14000US36047025200,0.012624835123421895,0.18522705860184663,0.18522705860184663,35.7,0.4755982664405502,0.5244017335594497
542,14000US36047025300,0.4620630861040068,0.23060528559249788,0.23060528559249788,31.2,0.5242966751918159,0.47570332480818417
543,14000US36047025400,0.0,0.14892051030421982,0.14892051030421982,40.6,0.5110402355250245,0.48895976447497547
544,14000US36047025500,0.33572236891738966,0.6222180309317239,0.6222180309317239,27.6,0.4317238777819691,0.5682761222180309
545,14000US36047025600,0.0,0.09836571076164045,0.09836571076164045,36.9,0.5044711686709836,0.4955288313290163
546,14000US36047025700,0.328492739108663,0.4742113169754632,0.4742113169754632,29.9,0.5833750625938908,0.4166249374061092
547,14000US36047025800,0.0004499437570303712,0.15725534308211472,0.15725534308211472,41.5,0.5025871766029246,0.4974128233970754
548,14000US36047025901,0.3227445997458704,0.39453621346886913,0.39453621346886913,26.7,0.4663278271918678,0.5336721728081322
549,14000US36047025902,0.5480367585630743,0.4241158451684767,0.4241158451684767,25.5,0.3837371205792258,0.6162628794207742
550,14000US36047026000,0.01218836565096953,0.08919667590027701,0.08919667590027701,42.6,0.46398891966759004,0.53601108033241
551,14000US36047026100,0.6451995258790991,0.1617937574081391,0.1617937574081391,27.1,0.4083366258395891,0.5916633741604109
552,14000US36047026200,0.0,0.19794442329653597,0.19794442329653597,37.0,0.4948610582413399,0.50513894175866
553,14000US36047026300,0.75,0.1450381679389313,0.1450381679389313,33.4,0.4389312977099237,0.5610687022900763
554,14000US36047026400,0.0,0.15944503735325508,0.15944503735325508,38.1,0.5135538954108858,0.4864461045891142
555,14000US36047026500,0.7691285866099894,0.07624867162592987,0.07624867162592987,33.1,0.44659936238044634,0.5534006376195537
556,14000US36047026600,0.0030236393622869707,0.14953271028037382,0.14953271028037382,40.5,0.4370533260032985,0.5629466739967015
557,14000US36047026700,0.6826611716220194,0.1000883132175449,0.1000883132175449,39.1,0.5054459817486017,0.4945540182513983
558,14000US36047026800,0.0002585315408479835,0.27404343329886244,0.27404343329886244,33.0,0.5049120992761117,0.4950879007238883
559,14000US36047026900,0.7567090395480226,0.14653954802259886,0.14653954802259886,39.4,0.388771186440678,0.611228813559322
560,14000US36047027000,0.008126603934987169,0.08682634730538923,0.08682634730538923,40.5,0.4161676646706587,0.5838323353293413
561,14000US36047027100,0.8062335711603454,0.0424333458505445,0.0424333458505445,35.7,0.45137063462260607,0.5486293653773939
562,14000US36047027200,0.0,0.16912972085385877,0.16912972085385877,34.7,0.5180623973727422,0.4819376026272578
563,14000US36047027300,0.8752904725019365,0.04918667699457785,0.04918667699457785,39.8,0.4895429899302866,0.5104570100697134
564,14000US36047027400,0.0021536252692031586,0.03768844221105527,0.03768844221105527,45.4,0.5035893754486719,0.49641062455132806
565,14000US36047027500,0.6421149849919188,0.13668898637728008,0.13668898637728008,34.7,0.472639113368737,0.527360886631263
566,14000US36047027600,0.0,0.30480935875216636,0.30480935875216636,31.9,0.5301126516464472,0.46988734835355284
567,14000US36047027700,0.9057591623036649,0.07657068062827226,0.07657068062827226,28.8,0.4912739965095986,0.5087260034904014
568,14000US36047027800,0.0070063694267515925,0.07993630573248407,0.07993630573248407,36.5,0.4547770700636943,0.5452229299363057
569,14000US36047027900,0.8167259786476868,0.08642602948652771,0.08642602948652771,34.6,0.487290289781393,0.512709710218607
570,14000US36047028000,0.004186602870813397,0.05263157894736842,0.05263157894736842,39.5,0.47667464114832536,0.5233253588516746
571,14000US36047028100,0.5036367210536662,0.42362885787300963,0.42362885787300963,28.3,0.4637310792215451,0.5362689207784549
572,14000US36047028200,0.00449582530507386,0.0394990366088632,0.0394990366088632,37.9,0.44861913937058445,0.5513808606294155
573,14000US36047028300,0.506568144499179,0.42884510125889436,0.42884510125889436,32.4,0.49917898193760263,0.5008210180623974
574,14000US36047028400,0.011911207363291824,0.16188413643746616,0.16188413643746616,41.7,0.5227395776935572,0.4772604223064429
575,14000US36047028501,0.030732860520094562,0.5271867612293144,0.5271867612293144,25.8,0.5531914893617021,0.44680851063829785
576,14000US36047028502,0.6269592476489029,0.36990595611285265,0.36990595611285265,41.3,0.3832288401253918,0.6167711598746082
577,14000US36047028600,0.020588235294117647,0.20630252100840335,0.20630252100840335,39.6,0.5172268907563026,0.4827731092436975
578,14000US36047028700,0.6014613085353703,0.19428761208900697,0.19428761208900697,32.7,0.41514447027565593,0.5848555297243441
579,14000US36047028800,0.0023018743834265043,0.0956922065110161,0.0956922065110161,40.2,0.5077277211443604,0.49227227885563957
580,14000US36047028900,0.5514354066985646,0.34061004784689,0.34061004784689,32.4,0.44677033492822965,0.5532296650717703
581,14000US36047029000,0.0035587188612099642,0.12669039145907474,0.12669039145907474,36.8,0.4505338078291815,0.5494661921708185
582,14000US36047029100,0.7835178351783518,0.11070110701107011,0.11070110701107011,31.2,0.4265067650676507,0.5734932349323493
583,14000US36047029200,0.01169844020797227,0.1815424610051993,0.1815424610051993,38.5,0.47746967071057195,0.5225303292894281
584,14000US36047029300,0.6893445169307238,0.21870146008077043,0.21870146008077043,43.8,0.4041627834731283,0.5958372165268717
585,14000US36047029400,0.0633597332221759,0.09420591913297208,0.09420591913297208,51.5,0.4385160483534806,0.5614839516465194
586,14000US36047029500,0.7248543197365087,0.13909298201165443,0.13909298201165443,36.8,0.43349379275399036,0.5665062072460096
587,14000US36047029600,0.017107309486780714,0.05034992223950233,0.05034992223950233,40.9,0.447900466562986,0.552099533437014
588,14000US36047029700,0.8005134788189987,0.05237483953786906,0.05237483953786906,33.4,0.46546854942233634,0.5345314505776637
589,14000US36047029800,0.0005216484089723526,0.20683359415753783,0.20683359415753783,37.5,0.45435576421491913,0.5456442357850808
590,14000US36047029900,0.7574712643678161,0.1582375478927203,0.1582375478927203,29.5,0.4160919540229885,0.5839080459770115
591,14000US36047030000,0.0,0.10335365853658536,0.10335365853658536,40.6,0.4503048780487805,0.5496951219512195
592,14000US36047030100,0.8480603448275862,0.03484195402298851,0.03484195402298851,41.3,0.4432471264367816,0.5567528735632183
593,14000US36047030200,0.00562429696287964,0.05601799775028121,0.05601799775028121,38.0,0.540607424071991,0.459392575928009
594,14000US36047030300,0.8460204278280979,0.12950472152630566,0.12950472152630566,27.7,0.3725187897475429,0.6274812102524571
595,14000US36047030400,0.010040160642570281,0.06701807228915663,0.06701807228915663,43.4,0.48619477911646586,0.5138052208835341
596,14000US36047030500,0.39783095197107937,0.1530383887071785,0.1530383887071785,31.7,0.4747805129970735,0.5252194870029265
597,14000US36047030600,0.0,0.08271421495789995,0.08271421495789995,36.9,0.4764735017335314,0.5235264982664686
598,14000US36047030700,0.7395055970149254,0.2439365671641791,0.2439365671641791,28.5,0.38572761194029853,0.6142723880597015
599,14000US36047030800,0.003727865796831314,0.19757688723205966,0.19757688723205966,39.6,0.48229263746505124,0.5177073625349488
600,14000US36047030900,0.8873239436619719,0.07723761926397092,0.07723761926397092,28.2,0.53430258973194,0.46569741026806
601,14000US36047031100,0.8098267939201131,0.08236125839519265,0.08236125839519265,34.9,0.4627076705549664,0.5372923294450336
602,14000US36047031300,0.8410411340924936,0.05879618870555427,0.05879618870555427,43.1,0.4331861491982338,0.5668138508017662
603,14000US36047031400,0.008569388240895025,0.07331587717210188,0.07331587717210188,48.8,0.41394905974767915,0.5860509402523209
604,14000US36047031500,0.6951169470660649,0.07304062371768567,0.07304062371768567,36.3,0.49938448912597455,0.5006155108740254
605,14000US36047031701,0.7225063938618926,0.039322250639386186,0.039322250639386186,33.5,0.41911764705882354,0.5808823529411765
606,14000US36047031702,0.6283422459893048,0.17671366067087993,0.17671366067087993,30.0,0.4372873116188624,0.5627126883811375
607,14000US36047031900,0.8069550930996714,0.06955093099671412,0.06955093099671412,31.0,0.47754654983570644,0.5224534501642936
608,14000US36047032100,0.6875211936249576,0.14208206171583587,0.14208206171583587,31.0,0.4728721600542557,0.5271278399457443
609,14000US36047032300,0.7087897408495859,0.11327811915575742,0.11327811915575742,35.1,0.41891530857600856,0.5810846914239914
610,14000US36047032500,0.8295180722891566,0.06310240963855422,0.06310240963855422,33.6,0.4346385542168675,0.5653614457831325
611,14000US36047032600,0.3543417366946779,0.30826330532212887,0.30826330532212887,28.5,0.46834733893557423,0.5316526610644258
612,14000US36047032700,0.6777562862669245,0.12224371373307544,0.12224371373307544,40.1,0.45454545454545453,0.5454545454545454
613,14000US36047032800,0.392721117223868,0.1282268303004655,0.1282268303004655,46.6,0.5349132458738891,0.4650867541261109
614,14000US36047032900,0.6144885329450309,0.08663997087732071,0.08663997087732071,35.1,0.4206406989443029,0.5793593010556971
615,14000US36047033000,0.44123758947125374,0.3188640036942969,0.3188640036942969,35.7,0.4361579311937197,0.5638420688062803
616,14000US36047033100,0.31103448275862067,0.067816091954023,0.067816091954023,27.3,0.5179310344827586,0.4820689655172414
617,14000US36047033300,0.27019187862561356,0.04127621597501115,0.04127621597501115,25.3,0.5577867023650156,0.4422132976349844
618,14000US36047033500,0.2798804780876494,0.09860557768924302,0.09860557768924302,24.5,0.5106241699867198,0.4893758300132802
619,14000US36047033600,0.060648472125029156,0.09983671565197108,0.09983671565197108,37.7,0.5092139024959179,0.4907860975040821
620,14000US36047033700,0.46998956158663885,0.08481210855949896,0.08481210855949896,30.3,0.5401878914405011,0.45981210855949894
621,14000US36047033900,0.7156930126002291,0.07628865979381444,0.07628865979381444,37.8,0.4657502863688431,0.5342497136311569
622,14000US36047034000,0.3261525204653167,0.25420077552778975,0.25420077552778975,58.2,0.4390348987505386,0.5609651012494614
623,14000US36047034100,0.7423382519863791,0.08399545970488081,0.08399545970488081,37.6,0.4551645856980704,0.5448354143019296
624,14000US36047034200,0.3489638215665613,0.23252546540217772,0.23252546540217772,44.0,0.4446786090621707,0.5553213909378293
625,14000US36047034300,0.6329088738559491,0.26263430163151613,0.26263430163151613,31.9,0.4291683247115002,0.5708316752884998
626,14000US36047034500,0.8976347421481194,0.0794881737107406,0.0794881737107406,33.5,0.38154323381155486,0.6184567661884451
627,14000US36047034700,0.8330693696547355,0.1514095660437124,0.1514095660437124,36.0,0.45802977510294585,0.5419702248970542
628,14000US36047034800,0.025961538461538463,0.4403846153846154,0.4403846153846154,37.2,0.4980769230769231,0.5019230769230769
629,14000US36047034900,0.7849050026146069,0.12340944744640056,0.12340944744640056,32.3,0.47428969844866653,0.5257103015513335
630,14000US36047035000,0.0,0.0,0.0,55.5,0.4043385490753912,0.5956614509246089
631,14000US36047035100,0.6375595373100477,0.09231118167384894,0.09231118167384894,35.3,0.37105919709684737,0.6289408029031527
632,14000US36047035200,0.2694965449160908,0.14610069101678183,0.14610069101678183,75.3,0.4244817374136229,0.5755182625863771
633,14000US36047035300,0.683952198036705,0.10435339308578745,0.10435339308578745,32.9,0.4321382842509603,0.5678617157490397
634,14000US36047035400,0.007870916961826053,0.0,0.0,58.2,0.4136166863439591,0.5863833136560409
635,14000US36047035500,0.7637318255250404,0.1074313408723748,0.1074313408723748,34.6,0.43578352180936997,0.56421647819063
636,14000US36047035601,0.0075908909308829405,0.0023971234518577705,0.0023971234518577705,57.7,0.47502996404314823,0.5249700359568518
637,14000US36047035602,0.011790393013100437,0.014192139737991267,0.014192139737991267,61.3,0.38209606986899564,0.6179039301310044
638,14000US36047035700,0.7692610062893082,0.18514150943396226,0.18514150943396226,27.8,0.35259433962264153,0.6474056603773585
639,14000US36047035900,0.8445146014206788,0.14483030781373324,0.14483030781373324,34.1,0.39483030781373324,0.6051696921862668
640,14000US36047036001,0.00819672131147541,0.025956284153005466,0.025956284153005466,61.0,0.44193989071038253,0.5580601092896175
641,14000US36047036002,0.0041906757464641176,0.07647983237297014,0.07647983237297014,62.5,0.3771608171817706,0.6228391828182295
642,14000US36047036100,0.7951807228915663,0.16659742417947654,0.16659742417947654,39.5,0.48815953469048606,0.5118404653095139
643,14000US36047036200,0.01825047199496539,0.40434235368156074,0.40434235368156074,32.3,0.5188797986154814,0.48112020138451855
644,14000US36047036300,0.8254966054815187,0.15111893386975106,0.15111893386975106,38.5,0.45561981393009804,0.5443801860699019
645,14000US36047036400,0.00799623706491063,0.14487300094073377,0.14487300094073377,46.1,0.49764816556914393,0.5023518344308561
646,14000US36047036501,0.868140243902439,0.07660060975609756,0.07660060975609756,38.9,0.45464939024390244,0.5453506097560976
647,14000US36047036502,0.6830154405086285,0.2706630336058129,0.2706630336058129,32.2,0.5622161671207992,0.43778383287920075
648,14000US36047036600,0.05977893074667268,0.254906383938642,0.254906383938642,36.0,0.4856756147078728,0.5143243852921272
649,14000US36047036700,0.5400778210116731,0.37976653696498053,0.37976653696498053,38.4,0.5066147859922179,0.4933852140077821
650,14000US36047036900,0.6752351097178684,0.2750261233019854,0.2750261233019854,30.3,0.43636363636363634,0.5636363636363636
651,14000US36047037000,0.002203182374541004,0.05605875152998776,0.05605875152998776,41.2,0.47368421052631576,0.5263157894736842
652,14000US36047037100,0.8611429882946982,0.11292173513885702,0.11292173513885702,33.2,0.45673628643562086,0.5432637135643792
653,14000US36047037300,0.6860643185298622,0.23098519652884125,0.23098519652884125,32.8,0.43797856049004597,0.5620214395099541
654,14000US36047037401,0.004788125448886761,0.048599473306200625,0.048599473306200625,42.5,0.45606894900646394,0.543931050993536
655,14000US36047037402,0.04213418822990611,0.114266086558278,0.114266086558278,47.9,0.3840164872910465,0.6159835127089535
656,14000US36047037500,0.7428748451053284,0.16790582403965304,0.16790582403965304,27.2,0.4711895910780669,0.5288104089219331
657,14000US36047037700,0.7492117390249818,0.12806209071064759,0.12806209071064759,33.5,0.43657530924084403,0.5634246907591559
658,14000US36047037900,0.9000586166471278,0.06213364595545135,0.06213364595545135,35.2,0.41588511137162953,0.5841148886283705
659,14000US36047038100,0.8224687933425797,0.1262135922330097,0.1262135922330097,31.6,0.4148999405587478,0.5851000594412522
660,14000US36047038200,0.40917651087142615,0.22598870056497175,0.22598870056497175,33.6,0.44239000171203563,0.5576099982879644
661,14000US36047038300,0.8137059214903526,0.13861166555777335,0.13861166555777335,34.5,0.4388999778221335,0.5611000221778665
662,14000US36047038500,0.7071092831962397,0.20740305522914218,0.20740305522914218,36.0,0.46856639247943593,0.531433607520564
663,14000US36047038600,0.0014310246136233543,0.16428162564396107,0.16428162564396107,38.9,0.520034344590727,0.47996565540927305
664,14000US36047038700,0.6449000253100481,0.21513540875727663,0.21513540875727663,31.0,0.48544672234877245,0.5145532776512275
665,14000US36047038800,0.009461426491994178,0.07108199902959729,0.07108199902959729,34.2,0.48180494905385735,0.5181950509461426
666,14000US36047038900,0.053737616331432,0.699189432602822,0.699189432602822,30.4,0.5316721705193636,0.46832782948063645
667,14000US36047039000,0.0,0.015099223468507334,0.015099223468507334,36.3,0.5125107851596203,0.48748921484037966
668,14000US36047039100,0.1151553184813304,0.716033887668654,0.716033887668654,30.3,0.5155318481330404,0.4844681518669595
669,14000US36047039200,0.018054532056005896,0.07811348563006633,0.07811348563006633,32.3,0.4587324981577008,0.5412675018422992
670,14000US36047039300,0.25583864118895966,0.572452229299363,0.572452229299363,33.2,0.46576433121019106,0.5342356687898089
671,14000US36047039400,0.0,0.048327137546468404,0.048327137546468404,36.3,0.5009293680297398,0.49907063197026025
672,14000US36047039500,0.24772550038991423,0.5869508708084221,0.5869508708084221,31.3,0.5396412789186379,0.4603587210813621
673,14000US36047039600,0.0,0.053714859437751006,0.053714859437751006,32.5,0.4171686746987952,0.5828313253012049
674,14000US36047039700,0.51208360548661,0.3203788373612018,0.3203788373612018,35.5,0.4869366427171783,0.5130633572828217
675,14000US36047039800,0.0,0.19933308632826974,0.19933308632826974,37.9,0.48017784364579474,0.5198221563542053
676,14000US36047039900,0.4171195652173913,0.5043478260869565,0.5043478260869565,28.6,0.4380434782608696,0.5619565217391305
677,14000US36047040000,0.0,0.11206182721501518,0.11206182721501518,35.5,0.5067623516422854,0.4932376483577146
678,14000US36047040100,0.543060076945842,0.3397454868304232,0.3397454868304232,31.1,0.46493045279668543,0.5350695472033146
679,14000US36047040200,0.0,0.10602409638554217,0.10602409638554217,38.4,0.5522088353413654,0.44779116465863456
680,14000US36047040300,0.6065244667503137,0.3508155583437892,0.3508155583437892,28.0,0.4328732747804266,0.5671267252195734
681,14000US36047040400,0.0,0.11671785870996051,0.11671785870996051,47.6,0.4853005704256253,0.5146994295743748
682,14000US36047040500,0.3833910034602076,0.5598615916955018,0.5598615916955018,32.1,0.5100346020761246,0.48996539792387545
683,14000US36047040600,0.0,0.12937293729372937,0.12937293729372937,35.1,0.4762376237623762,0.5237623762376238
684,14000US36047040700,,,,,,
685,14000US36047040800,0.0336,0.06816,0.06816,36.4,0.47008,0.52992
686,14000US36047040900,0.18483772819472616,0.736815415821501,0.736815415821501,31.0,0.4066937119675456,0.5933062880324543
687,14000US36047041000,0.005016722408026756,0.13768115942028986,0.13768115942028986,48.0,0.4955406911928651,0.5044593088071349
688,14000US36047041100,0.3997041420118343,0.5411242603550296,0.5411242603550296,30.7,0.45680473372781066,0.5431952662721894
